geoid,units_single_family,units_multi_family,units_total,year
18139,10,0,10,2014
18141,258,170,428,2014
18143,22,4,26,2014
18145,39,20,59,2014
18147,36,0,36,2014
18149,36,0,36,2014
18151,98,0,98,2014
18153,2,0,2,2014
18155,54,0,54,2014
18157,570,485,1055,2014
18159,7,0,7,2014
18161,3,0,3,2014
18163,296,26,322,2014
18165,1,0,1,2014
18167,58,263,321,2014
18169,24,0,24,2014
18171,19,0,19,2014
18173,182,122,304,2014
18175,32,0,32,2014
18177,22,63,85,2014
18179,32,4,36,2014
18181,29,2,31,2014
18183,94,0,94,2014
19001,8,0,8,2014
19003,1,0,1,2014
19005,39,2,41,2014
19007,6,0,6,2014
19009,3,2,5,2014
19011,14,14,28,2014
19013,265,49,314,2014
19015,42,2,44,2014
19017,56,18,74,2014
19019,19,8,27,2014
19021,8,0,8,2014
19023,21,0,21,2014
19025,12,0,12,2014
19027,26,0,26,2014
19029,12,0,12,2014
19031,25,4,29,2014
19033,38,48,86,2014
19035,6,0,6,2014
19037,5,0,5,2014
19039,1,0,1,2014
19041,12,2,14,2014
19043,28,0,28,2014
19045,58,44,102,2014
19047,11,0,11,2014
19049,401,260,661,2014
19051,4,0,4,2014
19053,2,0,2,2014
19055,5,0,5,2014
19057,41,0,41,2014
19059,115,19,134,2014
19061,248,28,276,2014
19063,8,40,48,2014
19065,8,16,24,2014
19067,17,4,21,2014
19069,3,0,3,2014
19071,10,0,10,2014
19073,6,0,6,2014
19075,13,6,19,2014
19077,10,0,10,2014
19079,5,0,5,2014
19081,16,4,20,2014
19083,7,0,7,2014
19085,29,0,29,2014
19087,20,0,20,2014
19089,1,0,1,2014
19091,10,14,24,2014
19093,9,2,11,2014
19095,16,7,23,2014
19097,31,4,35,2014
19099,33,0,33,2014
19101,8,6,14,2014
19103,621,459,1080,2014
19105,15,0,15,2014
19107,0,0,0,2014
19109,19,0,19,2014
19111,14,8,22,2014
19113,615,223,838,2014
19115,9,0,9,2014
19117,3,0,3,2014
19119,40,15,55,2014
19121,55,0,55,2014
19123,10,54,64,2014
19125,67,58,125,2014
19127,6,4,10,2014
19129,3,0,3,2014
19131,13,12,25,2014
19133,7,0,7,2014
19135,82,0,82,2014
19137,11,2,13,2014
19139,25,26,51,2014
19141,14,8,22,2014
19143,1,0,1,2014
19145,9,2,11,2014
19147,2,0,2,2014
19149,37,0,37,2014
19151,4,0,4,2014
19153,2330,1020,3350,2014
19155,118,4,122,2014
19157,18,105,123,2014
19159,2,0,2,2014
19161,5,0,5,2014
19163,331,34,365,2014
19165,12,4,16,2014
19167,88,24,112,2014
19169,179,360,539,2014
19171,17,0,17,2014
19173,4,0,4,2014
19175,7,0,7,2014
19177,0,0,0,2014
19179,20,2,22,2014
19181,156,204,360,2014
19183,20,4,24,2014
19185,0,0,0,2014
19187,16,4,20,2014
19189,4,2,6,2014
19191,43,4,47,2014
19193,129,22,151,2014
19195,4,0,4,2014
19197,12,0,12,2014
20001,13,0,13,2014
20003,9,2,11,2014
20005,2,0,2,2014
20007,0,0,0,2014
20009,10,48,58,2014
20011,2,0,2,2014
20013,2,0,2,2014
20015,141,2,143,2014
20017,0,0,0,2014
20019,0,0,0,2014
20021,9,0,9,2014
20023,0,0,0,2014
20025,0,0,0,2014
20027,22,0,22,2014
20029,1,0,1,2014
20031,21,0,21,2014
20033,0,0,0,2014
20035,31,4,35,2014
20037,57,78,135,2014
20039,0,0,0,2014
20041,24,2,26,2014
20043,3,0,3,2014
20045,178,169,347,2014
20047,1,0,1,2014
20051,45,24,69,2014
20053,3,0,3,2014
20055,10,4,14,2014
20057,41,2,43,2014
20059,27,4,31,2014
20061,141,0,141,2014
20063,0,15,15,2014
20065,0,0,0,2014
20067,0,4,4,2014
20069,18,0,18,2014
20071,3,0,3,2014
20073,0,0,0,2014
20075,0,0,0,2014
20077,6,0,6,2014
20079,71,2,73,2014
20081,1,0,1,2014
20085,7,0,7,2014
20087,34,0,34,2014
20089,2,0,2,2014
20091,1525,1164,2689,2014
20093,0,0,0,2014
20095,11,0,11,2014
20097,2,0,2,2014
20099,3,2,5,2014
20101,0,0,0,2014
20103,212,8,220,2014
20105,1,0,1,2014
20107,42,0,42,2014
20109,1,0,1,2014
20111,17,0,17,2014
20113,46,78,124,2014
20115,17,0,17,2014
20117,3,42,45,2014
20119,1,0,1,2014
20121,50,0,50,2014
20123,4,0,4,2014
20125,1,0,1,2014
20127,2,0,2,2014
20129,0,0,0,2014
20131,19,0,19,2014
20133,5,0,5,2014
20135,1,0,1,2014
20137,1,4,5,2014
20139,17,0,17,2014
20141,0,0,0,2014
20143,5,0,5,2014
20145,0,0,0,2014
20147,1,17,18,2014
20149,190,30,220,2014
20151,3,0,3,2014
20153,3,0,3,2014
20155,35,12,47,2014
20157,1,24,25,2014
20159,23,0,23,2014
20161,217,77,294,2014
20163,3,0,3,2014
20165,1,0,1,2014
20167,1,0,1,2014
20169,63,2,65,2014
20171,6,0,6,2014
20173,932,293,1225,2014
20175,14,48,62,2014
20177,213,30,243,2014
20181,0,0,0,2014
20183,2,4,6,2014
20185,7,0,7,2014
20187,0,0,0,2014
20189,12,3,15,2014
20191,22,40,62,2014
20193,0,35,35,2014
20195,0,0,0,2014
20197,14,0,14,2014
20199,0,0,0,2014
20201,2,0,2,2014
20203,0,0,0,2014
20205,3,0,3,2014
20207,4,0,4,2014
20209,181,312,493,2014
21001,0,0,0,2014
21005,38,0,38,2014
21009,80,6,86,2014
21011,0,0,0,2014
21013,20,0,20,2014
21015,354,0,354,2014
21017,27,0,27,2014
21019,3,2,5,2014
21021,27,4,31,2014
21025,1,0,1,2014
21027,2,0,2,2014
21029,231,0,231,2014
21031,0,0,0,2014
21033,3,0,3,2014
21035,40,251,291,2014
21037,161,51,212,2014
21041,2,0,2,2014
21043,2,0,2,2014
21045,0,0,0,2014
21047,50,9,59,2014
21049,25,10,35,2014
21051,0,0,0,2014
21053,0,0,0,2014
21055,1,0,1,2014
21057,0,0,0,2014
21059,254,66,320,2014
21065,0,0,0,2014
21067,687,538,1225,2014
21069,1,0,1,2014
21071,2,5,7,2014
21073,43,44,87,2014
21075,1,0,1,2014
21077,13,0,13,2014
21079,0,0,0,2014
21081,31,24,55,2014
21083,0,0,0,2014
21085,1,3,4,2014
21087,1,0,1,2014
21089,16,0,16,2014
21091,3,0,3,2014
21093,188,176,364,2014
21095,0,0,0,2014
21097,21,0,21,2014
21099,38,49,87,2014
21101,35,11,46,2014
21103,25,2,27,2014
21107,65,6,71,2014
21109,0,0,0,2014
21111,982,1449,2431,2014
21113,174,13,187,2014
21115,1,6,7,2014
21117,254,24,278,2014
21121,0,0,0,2014
21123,29,14,43,2014
21125,1,0,1,2014
21133,0,10,10,2014
21137,30,6,36,2014
21141,3,10,13,2014
21143,3,0,3,2014
21145,144,79,223,2014
21147,0,0,0,2014
21149,0,0,0,2014
21151,120,105,225,2014
21155,9,4,13,2014
21157,24,113,137,2014
21161,19,0,19,2014
21163,75,10,85,2014
21167,39,20,59,2014
21173,41,15,56,2014
21175,17,0,17,2014
21177,2,0,2,2014
21179,168,25,193,2014
21181,0,4,4,2014
21183,4,40,44,2014
21185,215,0,215,2014
21187,0,0,0,2014
21191,0,0,0,2014
21193,5,0,5,2014
21195,21,4,25,2014
21199,13,2,15,2014
21205,3,11,14,2014
21207,12,0,12,2014
21209,305,8,313,2014
21211,191,22,213,2014
21213,15,0,15,2014
21215,79,0,79,2014
21217,27,0,27,2014
21219,2,0,2,2014
21221,2,0,2,2014
21225,17,4,21,2014
21227,417,186,603,2014
21229,1,20,21,2014
21231,0,0,0,2014
21233,4,0,4,2014
21235,12,2,14,2014
21239,101,0,101,2014
22001,117,6,123,2014
22003,5,0,5,2014
22005,926,0,926,2014
22007,33,0,33,2014
22009,66,0,66,2014
22011,27,0,27,2014
22013,0,0,0,2014
22015,876,471,1347,2014
22017,283,6,289,2014
22019,580,683,1263,2014
22021,15,0,15,2014
22023,39,0,39,2014
22025,8,0,8,2014
22027,0,0,0,2014
22029,19,0,19,2014
22031,54,0,54,2014
22033,1190,274,1464,2014
22035,0,0,0,2014
22037,48,0,48,2014
22039,56,6,62,2014
22041,26,0,26,2014
22043,41,0,41,2014
22045,88,7,95,2014
22047,95,0,95,2014
22049,23,0,23,2014
22051,340,6,346,2014
22053,89,0,89,2014
22055,1697,115,1812,2014
22057,394,4,398,2014
22059,2,0,2,2014
22061,74,0,74,2014
22063,703,0,703,2014
22065,49,0,49,2014
22067,16,0,16,2014
22069,38,0,38,2014
22071,574,452,1026,2014
22073,482,222,704,2014
22075,57,18,75,2014
22077,54,0,54,2014
22079,270,12,282,2014
22081,0,0,0,2014
22083,33,0,33,2014
22085,67,0,67,2014
22087,39,0,39,2014
22089,108,0,108,2014
22091,0,0,0,2014
22093,47,0,47,2014
22095,35,0,35,2014
22097,144,0,144,2014
22099,178,0,178,2014
22101,58,0,58,2014
22103,1240,75,1315,2014
22105,577,15,592,2014
22107,7,3,10,2014
22109,240,26,266,2014
22111,22,0,22,2014
22113,144,10,154,2014
22115,76,0,76,2014
22117,68,0,68,2014
22119,29,0,29,2014
22121,240,0,240,2014
22123,0,0,0,2014
22125,38,0,38,2014
22127,0,0,0,2014
23000,78,0,78,2014
23001,91,0,91,2014
23003,56,10,66,2014
23005,733,173,906,2014
23007,58,0,58,2014
23009,146,37,183,2014
23011,181,163,344,2014
23013,101,0,101,2014
23015,54,2,56,2014
23017,144,20,164,2014
23019,213,18,231,2014
23021,18,2,20,2014
23023,97,0,97,2014
23025,37,0,37,2014
23027,76,0,76,2014
23029,41,0,41,2014
23031,589,104,693,2014
24001,20,5,25,2014
24003,1678,763,2441,2014
24005,814,190,1004,2014
24009,213,0,213,2014
24011,35,0,35,2014
24013,305,50,355,2014
24015,134,144,278,2014
24017,790,0,790,2014
24019,27,0,27,2014
24021,807,504,1311,2014
24023,85,0,85,2014
24025,525,335,860,2014
24027,931,515,1446,2014
24029,54,0,54,2014
24031,1440,2399,3839,2014
24033,1292,0,1292,2014
24035,168,5,173,2014
24037,451,6,457,2014
24037,451,6,457,2014
24039,48,92,140,2014
24041,43,0,43,2014
24043,194,80,274,2014
24045,112,56,168,2014
24047,134,66,200,2014
24510,241,580,821,2014
25001,530,110,640,2014
25003,137,40,177,2014
25005,645,178,823,2014
25007,114,6,120,2014
25009,736,621,1357,2014
25011,60,10,70,2014
25013,256,57,313,2014
25015,164,29,193,2014
25017,1610,1631,3241,2014
25019,149,0,149,2014
25021,758,836,1594,2014
25023,949,269,1218,2014
25025,54,3269,3323,2014
25027,1168,100,1268,2014
26000,71,4,75,2014
26001,23,0,23,2014
26003,28,0,28,2014
26005,348,0,348,2014
26007,18,5,23,2014
26009,45,0,45,2014
26011,12,0,12,2014
26013,15,0,15,2014
26015,86,0,86,2014
26017,37,25,62,2014
26019,41,0,41,2014
26021,184,0,184,2014
26023,0,0,0,2014
26025,34,22,56,2014
26027,84,0,84,2014
26029,61,6,67,2014
26031,54,0,54,2014
26033,38,0,38,2014
26035,20,0,20,2014
26037,121,224,345,2014
26039,18,0,18,2014
26041,47,0,47,2014
26043,24,8,32,2014
26045,91,4,95,2014
26047,69,0,69,2014
26049,271,72,343,2014
26051,41,0,41,2014
26053,21,2,23,2014
26055,330,54,384,2014
26057,17,0,17,2014
26059,34,0,34,2014
26061,32,2,34,2014
26063,47,0,47,2014
26065,243,72,315,2014
26067,53,0,53,2014
26069,49,0,49,2014
26071,20,0,20,2014
26073,56,55,111,2014
26075,89,0,89,2014
26077,430,50,480,2014
26079,21,0,21,2014
26081,1281,430,1711,2014
26083,8,0,8,2014
26085,54,0,54,2014
26087,116,4,120,2014
26089,110,3,113,2014
26091,92,0,92,2014
26093,603,133,736,2014
26095,13,0,13,2014
26097,27,0,27,2014
26099,1180,670,1850,2014
26101,47,0,47,2014
26103,92,50,142,2014
26105,42,4,46,2014
26107,39,40,79,2014
26109,33,14,47,2014
26111,107,155,262,2014
26113,19,0,19,2014
26115,239,0,239,2014
26117,63,4,67,2014
26119,0,0,0,2014
26121,172,9,181,2014
26123,46,0,46,2014
26125,2114,344,2458,2014
26127,4,0,4,2014
26129,34,0,34,2014
26131,7,0,7,2014
26133,23,0,23,2014
26135,13,0,13,2014
26137,17,0,17,2014
26139,843,464,1307,2014
26141,18,0,18,2014
26143,50,0,50,2014
26145,104,110,214,2014
26147,113,17,130,2014
26149,44,0,44,2014
26151,39,0,39,2014
26153,10,0,10,2014
26155,18,0,18,2014
26157,23,0,23,2014
26159,81,0,81,2014
26161,385,185,570,2014
26163,704,297,1001,2014
26165,31,14,45,2014
27001,175,0,175,2014
27003,702,2,704,2014
27005,146,0,146,2014
27007,102,97,199,2014
27009,82,16,98,2014
27011,7,0,7,2014
27013,145,187,332,2014
27015,46,44,90,2014
27017,60,0,60,2014
27019,563,60,623,2014
27021,151,0,151,2014
27023,9,0,9,2014
27025,150,24,174,2014
27027,269,290,559,2014
27029,3,0,3,2014
27031,37,2,39,2014
27033,10,2,12,2014
27035,300,31,331,2014
27037,944,472,1416,2014
27039,51,0,51,2014
27041,117,67,184,2014
27043,8,0,8,2014
27045,43,2,45,2014
27047,26,0,26,2014
27049,64,0,64,2014
27051,0,0,0,2014
27053,1655,3010,4665,2014
27055,44,0,44,2014
27057,18,0,18,2014
27059,115,55,170,2014
27061,82,35,117,2014
27063,19,0,19,2014
27065,11,2,13,2014
27067,90,8,98,2014
27069,7,0,7,2014
27071,9,0,9,2014
27073,7,0,7,2014
27075,50,0,50,2014
27077,11,0,11,2014
27079,44,0,44,2014
27081,12,0,12,2014
27083,25,11,36,2014
27085,37,0,37,2014
27087,0,0,0,2014
27089,5,0,5,2014
27091,16,0,16,2014
27093,42,0,42,2014
27095,42,4,46,2014
27097,73,16,89,2014
27099,32,0,32,2014
27101,25,0,25,2014
27103,87,11,98,2014
27105,13,54,67,2014
27107,12,0,12,2014
27109,497,142,639,2014
27111,27,44,71,2014
27113,16,0,16,2014
27115,53,4,57,2014
27117,10,0,10,2014
27119,68,0,68,2014
27121,22,23,45,2014
27123,235,493,728,2014
27125,0,0,0,2014
27127,28,0,28,2014
27129,16,0,16,2014
27131,105,8,113,2014
27133,15,0,15,2014
27135,10,30,40,2014
27137,304,162,466,2014
27139,443,451,894,2014
27141,245,0,245,2014
27143,17,0,17,2014
27145,305,174,479,2014
27147,45,4,49,2014
27149,11,3,14,2014
27151,8,2,10,2014
27153,68,0,68,2014
27155,7,0,7,2014
27157,30,67,97,2014
27159,15,30,45,2014
27161,15,0,15,2014
27163,658,94,752,2014
27165,6,0,6,2014
27167,12,0,12,2014
27169,43,66,109,2014
27171,548,2,550,2014
27173,14,0,14,2014
28001,3,0,3,2014
28003,10,0,10,2014
28005,1,0,1,2014
28007,5,0,5,2014
28009,2,0,2,2014
28011,22,0,22,2014
28013,2,0,2,2014
28017,3,0,3,2014
28019,0,0,0,2014
28021,0,0,0,2014
28023,0,0,0,2014
28025,6,0,6,2014
28027,6,0,6,2014
28029,6,0,6,2014
28031,0,8,8,2014
28033,980,10,990,2014
28035,54,111,165,2014
28037,0,0,0,2014
28039,0,0,0,2014
28041,0,0,0,2014
28043,14,0,14,2014
28045,315,187,502,2014
28047,760,365,1125,2014
28049,611,0,611,2014
28051,4,3,7,2014
28053,0,0,0,2014
28055,1,0,1,2014
28057,1,0,1,2014
28059,311,16,327,2014
28061,1,0,1,2014
28063,0,0,0,2014
28065,0,0,0,2014
28067,21,0,21,2014
28071,195,276,471,2014
28073,0,0,0,2014
28075,118,0,118,2014
28077,5,0,5,2014
28079,0,0,0,2014
28081,98,0,98,2014
28083,19,0,19,2014
28085,8,0,8,2014
28087,85,0,85,2014
28089,742,0,742,2014
28091,0,0,0,2014
28093,118,0,118,2014
28095,3,0,3,2014
28097,11,78,89,2014
28099,0,0,0,2014
28101,0,0,0,2014
28103,0,0,0,2014
28105,47,210,257,2014
28107,7,2,9,2014
28109,169,8,177,2014
28111,1,0,1,2014
28113,1,0,1,2014
28115,10,15,25,2014
28117,14,0,14,2014
28119,1,0,1,2014
28121,565,8,573,2014
28123,4,0,4,2014
28125,2,0,2,2014
28127,24,0,24,2014
28129,2,0,2,2014
28131,12,8,20,2014
28133,7,0,7,2014
28135,4,0,4,2014
28137,45,0,45,2014
28139,1,4,5,2014
28141,2,0,2,2014
28143,15,0,15,2014
28145,5,14,19,2014
28147,0,0,0,2014
28149,7,0,7,2014
28151,10,0,10,2014
28153,2,0,2,2014
28155,2,0,2,2014
28157,0,0,0,2014
28159,32,0,32,2014
28161,10,0,10,2014
28163,6,0,6,2014
29001,33,21,54,2014
29003,4,0,4,2014
29005,1,0,1,2014
29007,3,0,3,2014
29009,6,7,13,2014
29011,2,0,2,2014
29013,1,0,1,2014
29015,0,0,0,2014
29017,0,0,0,2014
29019,663,751,1414,2014
29021,89,6,95,2014
29023,7,18,25,2014
29025,11,0,11,2014
29027,23,29,52,2014
29029,32,22,54,2014
29031,163,24,187,2014
29033,11,0,11,2014
29035,3,0,3,2014
29037,265,40,305,2014
29039,6,0,6,2014
29041,0,0,0,2014
29043,386,4,390,2014
29045,4,0,4,2014
29047,217,5,222,2014
29049,26,2,28,2014
29051,148,40,188,2014
29053,4,0,4,2014
29055,11,0,11,2014
29057,0,0,0,2014
29059,0,0,0,2014
29061,1,0,1,2014
29063,2,0,2,2014
29065,6,0,6,2014
29067,1,0,1,2014
29069,15,0,15,2014
29071,241,54,295,2014
29073,3,0,3,2014
29075,4,0,4,2014
29077,633,981,1614,2014
29079,4,0,4,2014
29081,3,0,3,2014
29083,4,2,6,2014
29087,0,0,0,2014
29089,1,0,1,2014
29091,9,10,19,2014
29093,0,0,0,2014
29095,1378,2486,3864,2014
29097,305,66,371,2014
29099,467,53,520,2014
29101,19,56,75,2014
29103,0,0,0,2014
29105,15,2,17,2014
29107,27,0,27,2014
29109,6,8,14,2014
29111,3,4,7,2014
29113,50,0,50,2014
29115,0,0,0,2014
29117,15,2,17,2014
29119,4,0,4,2014
29121,4,0,4,2014
29123,1,4,5,2014
29125,0,0,0,2014
29127,43,0,43,2014
29129,0,0,0,2014
29131,13,72,85,2014
29133,7,0,7,2014
29135,0,0,0,2014
29137,0,4,4,2014
29139,20,0,20,2014
29141,4,0,4,2014
29143,7,0,7,2014
29145,27,10,37,2014
29147,16,20,36,2014
29149,2,0,2,2014
29151,0,0,0,2014
29153,1,4,5,2014
29155,3,5,8,2014
29157,22,12,34,2014
29159,14,4,18,2014
29161,68,46,114,2014
29163,12,0,12,2014
29165,214,14,228,2014
29167,59,0,59,2014
29169,72,0,72,2014
29171,3,0,3,2014
29173,0,0,0,2014
29175,14,0,14,2014
29177,21,0,21,2014
29179,1,0,1,2014
29181,4,2,6,2014
29183,1780,866,2646,2014
29185,3,0,3,2014
29186,5,0,5,2014
29187,57,73,130,2014
29189,727,335,1062,2014
29195,7,34,41,2014
29197,3,0,3,2014
29199,1,0,1,2014
29201,39,32,71,2014
29203,0,0,0,2014
29205,2,0,2,2014
29207,16,6,22,2014
29209,117,15,132,2014
29211,1,0,1,2014
29213,102,4,106,2014
29215,0,0,0,2014
29217,10,10,20,2014
29219,75,0,75,2014
29221,1,0,1,2014
29225,38,4,42,2014
29227,0,0,0,2014
29229,5,0,5,2014
29510,96,662,758,2014
30000,0,0,0,2014
30001,3,0,3,2014
30003,4,0,4,2014
30005,2,0,2,2014
30007,0,0,0,2014
30009,9,0,9,2014
30011,1,0,1,2014
30013,155,308,463,2014
30015,4,0,4,2014
30017,3,0,3,2014
30019,1,0,1,2014
30021,3,27,30,2014
30023,5,0,5,2014
30025,6,19,25,2014
30027,1,0,1,2014
30029,180,53,233,2014
30031,701,490,1191,2014
30033,0,0,0,2014
30035,1,0,1,2014
30037,0,0,0,2014
30039,0,0,0,2014
30041,3,0,3,2014
30043,1,0,1,2014
30045,0,0,0,2014
30047,13,2,15,2014
30049,52,286,338,2014
30051,0,0,0,2014
30053,1,2,3,2014
30055,0,0,0,2014
30057,4,0,4,2014
30059,0,0,0,2014
30061,3,0,3,2014
30063,227,351,578,2014
30065,0,0,0,2014
30067,14,20,34,2014
30069,0,0,0,2014
30071,1,0,1,2014
30073,0,0,0,2014
30075,0,0,0,2014
30077,17,0,17,2014
30079,0,0,0,2014
30081,7,8,15,2014
30083,63,101,164,2014
30085,2,10,12,2014
30087,0,0,0,2014
30089,0,0,0,2014
30091,3,0,3,2014
30093,32,26,58,2014
30095,3,0,3,2014
30097,0,3,3,2014
30099,2,0,2,2014
30101,3,0,3,2014
30103,0,0,0,2014
30105,1,0,1,2014
30107,0,0,0,2014
30109,5,0,5,2014
30111,508,134,642,2014
31001,95,25,120,2014
31003,11,0,11,2014
31011,0,0,0,2014
31013,1,0,1,2014
31015,0,0,0,2014
31017,1,0,1,2014
31019,153,124,277,2014
31021,9,0,9,2014
31023,3,0,3,2014
31025,61,2,63,2014
31027,9,0,9,2014
31029,1,0,1,2014
31031,23,6,29,2014
31033,16,12,28,2014
31035,10,0,10,2014
31037,18,0,18,2014
31039,14,0,14,2014
31041,13,22,35,2014
31043,25,2,27,2014
31045,1,0,1,2014
31047,18,26,44,2014
31049,0,0,0,2014
31051,4,0,4,2014
31053,45,0,45,2014
31055,1415,1157,2572,2014
31057,0,0,0,2014
31059,13,2,15,2014
31061,2,0,2,2014
31063,3,0,3,2014
31065,5,0,5,2014
31067,9,2,11,2014
31069,0,0,0,2014
31071,0,8,8,2014
31073,6,0,6,2014
31077,0,0,0,2014
31079,160,56,216,2014
31081,36,0,36,2014
31083,8,0,8,2014
31085,0,0,0,2014
31087,0,0,0,2014
31089,8,2,10,2014
31091,3,0,3,2014
31093,28,0,28,2014
31095,8,0,8,2014
31097,3,0,3,2014
31099,13,0,13,2014
31101,10,0,10,2014
31103,0,0,0,2014
31105,0,0,0,2014
31107,25,11,36,2014
31109,985,938,1923,2014
31111,54,0,54,2014
31115,5,0,5,2014
31119,54,7,61,2014
31121,24,0,24,2014
31123,0,7,7,2014
31125,11,9,20,2014
31127,4,0,4,2014
31129,2,0,2,2014
31131,29,0,29,2014
31133,2,0,2,2014
31135,0,0,0,2014
31137,14,0,14,2014
31139,17,6,23,2014
31141,49,12,61,2014
31143,2,0,2,2014
31145,5,0,5,2014
31147,4,0,4,2014
31149,2,0,2,2014
31151,11,0,11,2014
31153,886,390,1276,2014
31155,56,0,56,2014
31157,19,10,29,2014
31159,67,4,71,2014
31161,1,0,1,2014
31163,3,0,3,2014
31165,3,0,3,2014
31167,22,0,22,2014
31169,7,2,9,2014
31173,2,0,2,2014
31175,11,0,11,2014
31177,71,0,71,2014
31179,18,17,35,2014
31181,4,0,4,2014
31183,0,0,0,2014
31185,14,2,16,2014
32001,34,4,38,2014
32003,6809,3227,10036,2014
32005,156,0,156,2014
32007,166,184,350,2014
32013,18,2,20,2014
32015,7,0,7,2014
32017,12,0,12,2014
32019,140,0,140,2014
32021,1,0,1,2014
32027,2,0,2,2014
32029,6,0,6,2014
32031,1501,709,2210,2014
32033,3,0,3,2014
32510,33,2,35,2014
33001,140,58,198,2014
33003,197,0,197,2014
33005,66,75,141,2014
33007,50,6,56,2014
33009,113,74,187,2014
33011,464,504,968,2014
33013,221,91,312,2014
33015,698,177,875,2014
33017,186,230,416,2014
33019,53,0,53,2014
34001,392,330,722,2014
34003,1002,2406,3408,2014
34005,560,440,1000,2014
34007,294,1212,1506,2014
34009,447,191,638,2014
34011,182,30,212,2014
34013,308,2309,2617,2014
34015,487,4,491,2014
34017,272,4349,4621,2014
34019,171,177,348,2014
34021,239,129,368,2014
34023,783,1118,1901,2014
34025,1014,470,1484,2014
34027,658,933,1591,2014
34029,2660,277,2937,2014
34031,172,346,518,2014
34033,51,0,51,2014
34035,595,715,1310,2014
34037,158,64,222,2014
34039,406,1560,1966,2014
34041,168,76,244,2014
35000,307,0,307,2014
35001,1219,306,1525,2014
35005,54,0,54,2014
35007,13,0,13,2014
35009,88,53,141,2014
35013,606,11,617,2014
35015,164,172,336,2014
35017,4,0,4,2014
35025,189,87,276,2014
35027,59,0,59,2014
35028,3,0,3,2014
35029,7,0,7,2014
35031,4,0,4,2014
35035,0,0,0,2014
35039,0,0,0,2014
35041,20,0,20,2014
35043,834,109,943,2014
35045,173,0,173,2014
35047,0,0,0,2014
35049,161,0,161,2014
35051,0,0,0,2014
35053,1,0,1,2014
35055,74,6,80,2014
35061,75,0,75,2014
36001,369,406,775,2014
36003,56,8,64,2014
36005,0,1885,1885,2014
36007,53,0,53,2014
36009,80,0,80,2014
36011,61,110,171,2014
36013,69,143,212,2014
36015,55,6,61,2014
36017,38,166,204,2014
36019,72,68,140,2014
36021,78,19,97,2014
36023,36,6,42,2014
36025,71,6,77,2014
36027,262,96,358,2014
36029,899,783,1682,2014
36031,92,2,94,2014
36033,55,2,57,2014
36035,72,0,72,2014
36037,31,10,41,2014
36039,98,2,100,2014
36041,40,2,42,2014
36043,78,0,78,2014
36045,107,412,519,2014
36047,0,7551,7551,2014
36049,79,0,79,2014
36051,50,12,62,2014
36053,76,6,82,2014
36055,773,431,1204,2014
36057,46,0,46,2014
36059,640,265,905,2014
36061,1,5379,5380,2014
36063,158,38,196,2014
36065,142,16,158,2014
36067,451,505,956,2014
36069,271,52,323,2014
36071,424,492,916,2014
36073,27,0,27,2014
36075,125,0,125,2014
36077,40,141,181,2014
36079,63,22,85,2014
36081,214,4686,4900,2014
36083,134,107,241,2014
36085,326,386,712,2014
36087,105,378,483,2014
36089,151,21,172,2014
36091,612,357,969,2014
36093,70,158,228,2014
36095,18,0,18,2014
36097,31,0,31,2014
36099,26,2,28,2014
36101,86,0,86,2014
36103,1184,33,1217,2014
36105,228,10,238,2014
36107,32,0,32,2014
36109,140,161,301,2014
36111,161,128,289,2014
36113,170,108,278,2014
36115,90,0,90,2014
36117,85,20,105,2014
36119,296,288,584,2014
36121,26,8,34,2014
36123,63,7,70,2014
37001,593,13,606,2014
37003,51,2,53,2014
37005,17,0,17,2014
37007,30,3,33,2014
37009,75,0,75,2014
37011,44,0,44,2014
37013,142,28,170,2014
37015,20,0,20,2014
37017,36,44,80,2014
37019,1961,12,1973,2014
37021,901,411,1312,2014
37023,94,0,94,2014
37025,1244,310,1554,2014
37027,100,64,164,2014
37029,20,0,20,2014
37031,225,5,230,2014
37033,23,0,23,2014
37035,209,74,283,2014
37037,587,0,587,2014
37039,94,0,94,2014
37041,17,0,17,2014
37043,43,0,43,2014
37045,68,60,128,2014
37047,35,0,35,2014
37049,254,0,254,2014
37051,793,77,870,2014
37053,241,0,241,2014
37055,219,15,234,2014
37057,286,4,290,2014
37059,82,0,82,2014
37061,46,2,48,2014
37063,1231,360,1591,2014
37065,31,0,31,2014
37067,961,581,1542,2014
37069,242,0,242,2014
